"id","numero_cte","destinatario_nome","veiculo_placa","valor_total","data_emissao","numero_fatura","data_baixa","observacao","data_inclusao_fatura","data_envio_processo","primeiro_envio","data_rq_tmc","data_atesto","envio_final","origem_dados","created_at","updated_at"
2289,21797,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1779.29","2025-03-12","5024487","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-14","2025-03-12","2025-03-27","2025-03-27","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:00.094903+00"
2290,21795,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","LSB2007","479.63","2025-03-12","5024485","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-14","2025-03-12","2025-03-28","2025-03-28","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:00.310465+00"
2291,21794,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","LSB2007","510.43","2025-03-12","5024484","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-14","2025-03-12","2025-03-27","2025-03-27","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:00.530735+00"
2292,21792,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1984.82","2025-03-12","5024482","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-14","2025-03-12","2025-03-27","2025-03-27","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:00.742071+00"
2293,21790,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1669.68","2025-03-12","5024480","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-14","2025-03-12","2025-03-27","2025-03-27","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:00.947397+00"
2294,903,"BAKER HUGHES DO BRASIL LTDA","KYN6481","1363.15","2025-03-12",NULL,"2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-14","2025-03-12","2025-04-01","2025-04-01","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:02.927172+00"
2295,902,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","646.78","2025-03-12",NULL,"2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-14","2025-03-12","2025-04-02","2025-04-02","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:04.899799+00"
2296,905,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","996.51","2025-03-17","1560","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-17","2025-04-09","2025-04-09","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:45.868996+00"
2297,21804,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","571.60","2025-03-17","5024493","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-17","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:59.169412+00"
2298,21803,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","547.52","2025-03-17","5024492","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-17","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:59.401711+00"
2299,21799,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1041.70","2025-03-17","5024489","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-18","2025-03-17","2025-03-27","2025-03-27","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:59.629068+00"
2300,21798,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","797.72","2025-03-17","5024488","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-18","2025-03-17","2025-03-27","2025-03-27","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:59.864738+00"
2301,21810,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","764.45","2025-03-18","5024500","2025-06-05"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-05-20","2025-05-20","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:04:22.421327+00"
2302,21814,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","601.15","2025-03-18","5024504","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:57.409792+00"
2303,21813,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1529.77","2025-03-18","5024503","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:57.616217+00"
2304,21812,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1393.55","2025-03-18","5024502","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:57.827581+00"
2305,21811,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","8314.91","2025-03-18","5024501","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:58.047807+00"
2306,21809,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1287.87","2025-03-18","5024499","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:58.255663+00"
2307,21808,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","604.40","2025-03-18","5024498","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:58.484412+00"
2308,21807,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","591.74","2025-03-18","5024497","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:58.702131+00"
2309,21806,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","542.65","2025-03-18","5024496","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-18","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:58.939438+00"
2310,908,"BAKER HUGHES DO BRASIL LTDA","KYN6481","593.12","2025-03-19","1561","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-19","2025-04-09","2025-04-09","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:45.644051+00"
2311,21818,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","533.23","2025-03-19","5024508","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-19","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:56.548243+00"
2312,21817,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","778.26","2025-03-19","5024507","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-19","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:56.759556+00"
2313,21816,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1952.55","2025-03-19","5024506","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-19","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:56.981275+00"
2314,21815,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1263.42","2025-03-19","5024505","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-21","2025-03-19","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:57.192413+00"
2315,909,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","769.22","2025-03-20","1562","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-20","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:45.425849+00"
2316,21820,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","3407.00","2025-03-20","5024510","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-20","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:56.104637+00"
2317,21819,"BAKER HUGHES DO BRASIL LTDA","EMR3D89","3535.22","2025-03-20","5024509","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-20","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:56.325609+00"
2318,21824,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","672.45","2025-03-21","5024514","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-21","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:55.184517+00"
2319,21823,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","864.51","2025-03-21","5024513","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-21","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:55.406066+00"
2320,21822,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","4588.04","2025-03-21","5024512","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-21","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:55.640483+00"
2321,21821,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","750.29","2025-03-21","5024511","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-24","2025-03-21","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:55.876977+00"
2322,21828,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","8603.19","2025-03-23","5024518","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-23","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:54.316055+00"
2323,21827,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1970.84","2025-03-23","5024517","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-23","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:54.547493+00"
2324,21826,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","655.33","2025-03-23","5024516","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-23","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:54.753251+00"
2325,21825,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","655.24","2025-03-23","5024515","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-23","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:54.970193+00"
2326,910,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","526.31","2025-03-24","1563","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-24","2025-04-11","2025-04-11","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:45.221307+00"
2327,21833,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1376.77","2025-03-24","5024523","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-24","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:09.068522+00","2025-08-13 18:03:53.200132+00"
2328,21832,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","490.22","2025-03-24","5024522","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-24","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:53.428161+00"
2329,21831,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","486.27","2025-03-24","5024521","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-24","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:53.640426+00"
2330,21830,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","484.37","2025-03-24","5024520","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-24","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:53.866556+00"
2331,21829,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","441.97","2025-03-24","5024519","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-24","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:54.079628+00"
2332,21845,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","1026.68","2025-03-25","5024540","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:50.589754+00"
2333,21844,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","1359.50","2025-03-25","5024539","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:50.805669+00"
2334,21843,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","2132.41","2025-03-25","5024538","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:51.042048+00"
2335,21842,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","1012.98","2025-03-25","5024537","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:51.262899+00"
2336,21841,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYE1I22","3324.49","2025-03-25","5024536","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:51.488177+00"
2337,21840,"BAKER HUGHES DO BRASIL LTDA","EMR3D89","4269.32","2025-03-25","5024535","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:51.693009+00"
2338,21839,"BAKER HUGHES DO BRASIL LTDA","KYN6481","3318.37","2025-03-25","5024534","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:51.898713+00"
2339,21838,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","2737.88","2025-03-25","5024533","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:52.134115+00"
2340,21837,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","LSB2007","1214.72","2025-03-25","5024532","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:52.347881+00"
2341,21836,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYE1I22","592.84","2025-03-25","5024531","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:52.560237+00"
2342,21835,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYE1I22","668.69","2025-03-25","5024525","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:52.774169+00"
2343,21834,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYE1I22","654.94","2025-03-25","5024524","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-25","2025-03-25","2025-04-10","2025-04-10","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:52.984079+00"
2344,911,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","786.31","2025-03-26","1564","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-26","2025-03-26","2025-04-11","2025-04-11","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:44.960598+00"
2345,21852,"BAKER HUGHES DO BRASIL LTDA","KYN6481","651.50","2025-03-26","5024547","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-27","2025-03-26","2025-04-16","2025-04-16","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:49.728379+00"
2346,21850,"BAKER HUGHES DO BRASIL LTDA","KYN6481","794.42","2025-03-26","5024545","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-27","2025-03-26","2025-04-16","2025-04-16","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:49.938688+00"
2347,21849,"BAKER HUGHES DO BRASIL LTDA","KYN6481","657.20","2025-03-26","5024544","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-27","2025-03-26","2025-04-16","2025-04-16","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:50.158642+00"
2348,21848,"BAKER HUGHES DO BRASIL LTDA","KYN6481","2651.75","2025-03-26","5024543","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-27","2025-03-26","2025-04-16","2025-04-16","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:50.376609+00"
2349,21851,"BAKER HUGHES DO BRASIL LTDA","KYN6481","1207.20","2025-03-26","5024546","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-27","2025-03-26","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:11.635962+00"
2350,21846,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","LSB2007","1059.64","2025-03-26","5024541","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-26","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:12.087044+00"
2351,21857,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","1506.08","2025-03-27","5024552","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-31","2025-03-27","2025-04-16","2025-04-16","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:49.079148+00"
2352,21856,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","596.42","2025-03-27","5024551","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-31","2025-03-27","2025-04-16","2025-04-16","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:49.290623+00"
2353,21855,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","547.49","2025-03-27","5024550","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-31","2025-03-27","2025-04-16","2025-04-16","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:49.509023+00"
2354,21859,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","1555.87","2025-03-27","5024554","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-31","2025-03-27","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:10.729429+00"
2355,21858,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","1318.43","2025-03-27","5024553","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-03-31","2025-03-27","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:10.963546+00"
2356,21854,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","989.38","2025-03-27","5024549","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-27","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:11.180994+00"
2357,21853,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","1216.58","2025-03-27","5024548","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-27","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:11.43295+00"
2358,21847,"BAKER HUGHES DO BRASIL LTDA","EMR3D89","2399.34","2025-03-27","5024542","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-27","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:11.848775+00"
2359,21864,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1263.77","2025-03-28","5024559","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-28","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:09.808398+00"
2360,21863,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","2372.50","2025-03-28","5024558","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-28","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:10.052507+00"
2361,21862,"BAKER HUGHES DO BRASIL LTDA","EMR3D89","2561.76","2025-03-28","5024557","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-04","2025-03-28","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:10.280245+00"
2362,21860,"BAKER HUGHES DO BRASIL LTDA","EMR3D89","4023.13","2025-03-28","5024555","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-28","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:10.514115+00"
2363,21872,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYK8231","1195.09","2025-03-31","5024566","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-31","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:48.859633+00"
2364,21871,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","1114.41","2025-03-31","5024565","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-31","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:08.384724+00"
2365,21870,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","1110.63","2025-03-31","5024564","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-31","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:08.606072+00"
2366,21868,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","1280.96","2025-03-31","5024563","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-31","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:08.848731+00"
2367,21867,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","1979.80","2025-03-31","5024562","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-03-31","2025-05-06","2025-05-06","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:09.087223+00"
2368,21866,"BAKER HUGHES DO BRASIL LTDA","EMR3D89","2088.58","2025-03-31","5024561","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-04","2025-03-31","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:09.31902+00"
2369,21865,"BAKER HUGHES DO BRASIL LTDA","EMR3D89","1850.23","2025-03-31","5024560","2025-05-20"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-04","2025-03-31","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:09.554273+00"
2370,918,"BAKER HUGHES DO BRASIL LTDA",NULL,"2246.22","2025-04-01","1571","2025-06-23"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-03","2025-04-03","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:04:39.070585+00"
2371,21881,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","2697.88","2025-04-01","5024575","2025-05-19"," | BAIXA REGISTRADA",NULL,NULL,"2025-04-04","2025-04-01","2025-05-07","2025-05-07","CSV_Importado_V4","2025-08-12 17:34:10.898256+00","2025-08-13 18:03:47.590894+00"
